"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM"
"2023","Rice",70.3361,67,69.8367,48,104.408,149,107.55,135,109.944,317,110.771,291,-3.22106,216
"2023","Richmond",66.4207,257,65.3151,282,101.863,209,103.788,206,100.263,98,102.732,115,1.05636,156
"2023","Rider",64.9959,320,65.0498,295,105.712,120,106.37,154,103.466,184,108.988,259,-2.618,206
"2023","Robert Morris",66.9331,233,66.3065,225,100.387,251,99.3002,289,100.805,115,104.783,163,-5.48248,236
"2023","Rutgers",66.2398,272,65.8539,261,101.815,212,105.874,160,91.0946,4,90.1135,5,15.7606,35
"2023","Sacramento St.",63.15,353,62.4063,354,102.504,193,104.012,199,107.212,275,108.462,249,-4.45019,227
"2023","Sacred Heart",70.0326,76,69.6705,50,98.7739,283,96.4709,332,101.165,123,111.388,306,-14.9171,330
"2023","Saint Joseph's",69.3923,106,69.2715,75,103.202,173,104.514,188,103.646,189,106.007,189,-1.49235,195
"2023","Saint Louis",69.8359,88,69.2466,77,107.422,88,111.814,66,102.575,158,104.427,152,7.38652,97
"2023","Saint Mary's",63.5736,347,61.6979,359,110.407,37,113.592,40,93.3983,10,91.6469,9,21.9447,11
"2023","Saint Peter's",62.8863,355,62.9734,350,96.3704,319,97.0006,326,103.769,193,108.693,256,-11.6926,309
"2023","Sam Houston St.",65.5126,303,64.3971,320,103.914,158,106.728,146,93.146,8,94.4285,21,12.2997,69
"2023","Samford",68.646,149,68.3166,134,110.435,36,109.373,100,103.356,182,106.428,199,2.94516,135
"2023","San Diego",70.1666,71,68.7309,109,107.565,86,110.713,83,115.211,361,114.492,343,-3.77857,223
"2023","San Diego St.",66.5126,254,65.9638,251,106.67,99,112.035,64,95.1386,24,91.7542,10,20.2804,14
"2023","San Francisco",70.4177,63,68.5711,113,106.821,98,110.237,92,103.796,195,103.272,127,6.9654,100
"2023","San Jose St.",62.8655,356,62.6829,351,105.067,138,110.793,82,104.542,218,102.856,120,7.93702,93
"2023","Santa Clara",71.4704,36,70.034,43,107.759,80,111.409,72,103.045,176,101.256,93,10.1522,82
"2023","Seattle",70.1277,72,69.134,87,99.8653,259,102.211,243,99.4263,86,99.8424,77,2.36836,141
"2023","Seton Hall",67.6734,197,66.4419,220,100.665,244,106.815,144,96.8428,45,94.6221,22,12.1925,70
"2023","Siena",66.6185,250,66.8458,196,102.022,202,102.373,239,99.7353,92,105.07,169,-2.69645,207
"2023","SIU Edwardsville",70.9971,40,69.1926,81,102.971,177,100.153,281,101.21,126,106.366,197,-6.21304,242
"2023","SMU",70.6118,57,69.5622,59,97.8245,299,103.445,215,105.368,236,104.295,149,-0.850473,180
"2023","South Alabama",66.2798,269,65.7116,270,105.484,127,108.27,114,98.6137,73,100.541,83,7.72834,94
"2023","South Carolina",65.1421,318,64.3008,323,97.5096,302,103.803,204,109.997,320,107.228,216,-3.42566,220
"2023","South Carolina St.",73.5387,7,71.6366,18,97.353,304,98.6807,303,114.213,356,115.755,351,-17.074,345
"2023","South Dakota",66.703,240,65.9964,248,101.944,206,103.447,214,111.724,341,113.562,334,-10.1155,294
"2023","South Dakota St.",67.7242,193,66.5981,212,103.79,161,105.256,173,103,173,105.07,170,0.185845,166
"2023","South Florida",69.5577,101,68.3086,136,103.229,171,106.018,157,103.028,174,104.727,160,1.29101,151
"2023","Southeast Missouri St.",73.8049,3,72.5024,7,102.664,188,101.029,262,103.119,177,108.241,243,-7.21211,257
"2023","Southeastern Louisiana",69.9808,79,68.7054,111,105.951,114,104.261,195,107.504,282,111.27,302,-7.00928,253
"2023","Southern",72.2591,22,70.9553,26,95.7385,329,96.3061,333,98.5285,72,105.145,173,-8.83844,274
"2023","Southern Illinois",64.7151,330,63.8573,333,100.181,255,101.424,256,95.2853,26,98.5192,58,2.90442,136
"2023","Southern Indiana",71.0448,39,69.294,73,105.397,130,103.434,218,106.731,268,112.112,314,-8.67743,271
"2023","Southern Miss",68.2707,169,68.4933,118,106.843,96,108.128,117,97.9854,66,100.813,88,7.31478,98
"2023","Southern Utah",72.4947,19,71.8736,16,106.268,106,110.253,89,104.21,208,104.597,156,5.65605,111
"2023","St. Bonaventure",66.6874,242,65.6099,274,99.3784,270,101.26,260,100.738,111,103.279,130,-2.01932,201
"2023","St. Francis NY",66.4039,258,66.0912,240,94.3611,340,90.3098,359,102.497,156,111.353,305,-21.0436,359
"2023","St. Francis PA",68.6973,145,68.3278,133,102.495,195,99.7876,284,108.886,304,116.717,355,-16.9298,342
"2023","St. John's",73.8191,2,73.4048,1,103.202,172,108.035,120,100.404,105,98.5874,61,9.4474,85
"2023","St. Thomas",66.6391,247,66.0347,244,108.958,60,107.928,126,106.057,253,109.713,267,-1.78491,198
"2023","Stanford",66.1265,279,65.7285,269,106.563,102,114.225,33,103.575,185,104.47,155,9.75431,83
"2023","Stephen F. Austin",70.3858,64,69.2308,78,103.335,168,105.569,163,100.912,117,102.358,112,3.21141,132
"2023","Stetson",64.9023,323,64.6337,311,112.331,19,113.775,39,112.214,347,113.588,336,0.186407,165
"2023","Stonehill",67.5676,203,66.2498,228,96.3875,318,94.7646,341,102.552,157,110.244,279,-15.4793,335
"2023","Stony Brook",65.1843,316,64.1097,331,94.4569,338,96.1881,334,107.05,273,110.66,289,-14.4723,328
"2023","Syracuse",68.3193,167,67.4391,170,107.818,77,110.478,85,106.28,260,106.023,190,4.45514,120
"2023","Tarleton St.",67.8114,187,66.5956,213,99.2045,276,103.591,210,103.169,178,103.043,122,0.548847,160
"2023","TCU",70.8734,41,69.7668,49,105.499,126,112.458,53,95.5984,31,94.3943,20,18.0638,26
"2023","Temple",67.0897,224,65.9869,249,101.73,215,107.386,139,102.65,161,102.842,119,4.54467,119
"2023","Tennessee",66.2411,271,65.4804,278,108.476,67,112.764,49,87.5278,2,88.0712,2,24.6923,6
"2023","Tennessee Martin",72.6123,16,71.1782,25,103.991,156,101.953,249,105.068,229,110.85,292,-8.89701,275
"2023","Tennessee St.",72.6989,15,70.934,27,103.879,160,101.216,261,104.302,210,111.245,299,-10.0286,292
"2023","Tennessee Tech",68.7222,142,66.6657,208,102.146,200,101.672,252,106.456,263,111.405,307,-9.73377,286
"2023","Texas",70.3477,66,69.0756,91,109.362,52,116.675,18,94.4193,18,92.1042,11,24.5713,7
"2023","Texas A&M",67.2917,216,66.1883,235,109.413,51,114.782,26,97.4788,57,95.9512,35,18.8303,19
"2023","Texas A&M Commerce",67.0299,228,65.3505,281,103.355,166,101.608,253,108.488,300,112.678,326,-11.0703,303
"2023","Texas A&M Corpus Chris",70.668,53,69.2125,80,109.864,41,107.47,137,102.144,147,107.671,229,-0.201196,170
"2023","Texas Southern",70.7468,46,69.3116,72,94.0211,342,96.6102,330,101.061,119,106.293,195,-9.68316,285
"2023","Texas St.",64.1078,341,63.6005,340,101.708,217,104.851,182,104.12,204,106.09,193,-1.23893,190
"2023","Texas Tech",68.9085,135,67.1373,183,105.543,124,111.938,65,100.31,100,98.986,65,12.9518,60
"2023","The Citadel",67.6379,200,67.1604,181,97.9551,297,98.2462,307,109.962,319,112.206,318,-13.9596,326
"2023","Toledo",70.7379,47,69.5241,63,120.405,1,119.731,6,107.846,288,110.601,287,9.13083,87
"2023","Towson",65.6832,297,64.8888,304,108.193,72,108.246,115,100.36,103,104.773,161,3.47296,130
"2023","Troy",67.9669,180,67.8706,154,102.639,190,104.929,179,98.9998,78,101.363,95,3.5663,128
"2023","Tulane",73.9829,1,73.0504,2,106.248,107,110.302,88,102.602,159,104.054,145,6.2485,108
"2023","Tulsa",68.699,144,67.9181,151,94.0054,343,99.0931,296,112.187,345,111.448,309,-12.3549,314
"2023","UAB",70.6753,52,70.5636,33,110.993,30,112.812,47,98.2638,70,99.9455,78,12.8665,62
"2023","UC Davis",70.4968,59,70.4788,36,102.7,186,104.923,180,100.28,99,103.744,138,1.17911,154
"2023","UC Irvine",69.3766,107,69.509,64,105.182,136,107.845,129,96.8033,43,100.533,82,7.31112,99
"2023","UC Riverside",67.3079,215,66.8114,198,104.605,146,107.963,124,102.964,169,105.245,175,2.71768,137
"2023","UC San Diego",66.2922,268,66.0446,243,98.3951,291,102.142,248,107.911,290,110.656,288,-8.51373,269
"2023","UC Santa Barbara",65.2422,313,64.9114,302,109.642,47,111.437,71,100.429,106,104.774,162,6.66257,102
"2023","UCF",65.8536,286,64.4239,319,107.054,93,110.252,90,97.0085,50,97.6984,50,12.5537,65
"2023","UCLA",67.3147,213,66.2291,230,109.714,45,114.976,25,89.6305,3,87.3259,1,27.6504,2
"2023","UMass Lowell",69.2625,113,68.8151,103,109.737,44,107.865,128,96.6048,42,105.247,176,2.6178,138
"2023","UMBC",68.2857,168,67.6663,163,107.619,84,105.48,168,106.561,264,112.565,322,-7.08463,255
"2023","UMKC",64.8284,326,63.7547,335,96.4002,317,96.4822,331,106.09,255,108.162,241,-11.68,308
"2023","UNC Asheville",68.6291,151,68.4549,121,104.637,145,104.248,196,99.299,82,102.73,114,1.51853,146
"2023","UNC Greensboro",66.6346,248,65.9327,257,103.769,162,103.597,209,96.8662,46,98.6667,62,4.93034,115
"2023","UNC Wilmington",65.2,315,65.3652,280,101.752,214,102.521,237,98.7392,74,101.674,98,0.846651,158
"2023","UNLV",69.1875,119,69.4184,68,102.968,179,107.955,125,100.329,101,99.6915,71,8.26331,91
"2023","USC",68.5518,157,68.1023,141,105.647,122,113.22,43,97.7374,64,97.5717,48,15.6478,36
"2023","USC Upstate",68.078,176,67.9652,147,98.509,289,99.1762,293,104.093,202,106.583,203,-7.40676,258
"2023","UT Arlington",66.3287,265,65.8713,260,94.4452,339,100.001,282,105.294,235,106.076,192,-6.07498,240
"2023","UT Rio Grande Valley",73.7135,4,72.6541,5,101.108,233,104.043,197,109.184,312,110.417,283,-6.37318,246
"2023","Utah",66.569,251,66.1556,237,102.663,189,107.785,131,95.5576,29,95.9209,34,11.8644,72
"2023","Utah St.",69.0721,123,68.7355,107,111.983,20,117.867,13,100.749,113,98.9571,64,18.9101,18
"2023","Utah Tech",70.3239,68,68.5614,114,104.373,150,107.985,122,106.021,252,106.507,201,1.4787,147
"2023","Utah Valley",71.4906,35,69.9595,47,104.501,147,107.437,138,95.5703,30,96.5491,39,10.8881,79
"2023","UTEP",67.5171,205,66.9861,189,96.2806,320,99.1917,292,100.122,96,100.717,86,-1.52566,196
"2023","UTSA",69.4536,103,69.1442,86,98.7522,284,102.228,242,111.429,339,112.19,317,-9.96197,290
"2023","Valparaiso",68.48,159,67.9006,152,97.1829,307,98.4617,305,105.775,246,108.446,248,-9.98442,291
"2023","Vanderbilt",67.0018,230,66.6424,209,107.487,87,115.751,22,106.914,271,104.983,167,10.7672,80
"2023","VCU",68.7784,140,68.1783,139,103.929,157,106.597,149,91.9467,6,94.1587,17,12.4382,67
"2023","Vermont",65.4601,306,64.5559,313,109.144,56,109.881,99,100.594,109,104.454,153,5.42715,112
"2023","Villanova",64.9116,322,63.7033,336,107.588,85,113.905,38,104.006,200,100.933,90,12.9725,59
"2023","Virginia",62.3949,360,61.5204,360,108.334,70,111.28,74,96.2189,38,94.8364,25,16.4435,34
"2023","Virginia Tech",66.7475,238,66.5806,214,111.047,29,113.997,37,104.12,203,103.761,139,10.236,81
"2023","VMI",66.8122,237,66.6917,204,97.5007,303,98.4652,304,116.33,362,118.178,360,-19.7124,354
"2023","Wagner",63.1699,351,62.031,357,96.4714,316,93.7836,351,97.3969,55,106.694,206,-12.9101,318
"2023","Wake Forest",70.0839,75,69.5592,61,108.431,68,112.181,60,104.639,220,103.609,136,8.57231,88
"2023","Washington",69.2221,115,69.1815,82,98.5504,288,105.925,159,100.355,102,99.5216,69,6.4031,106
"2023","Washington St.",64.601,333,64.2671,326,105.432,129,112.075,63,100.681,110,98.8388,63,13.2365,57
"2023","Weber St.",65.487,305,65.1642,291,99.2472,273,100.578,272,101.646,137,101.904,101,-1.32646,191
"2023","West Virginia",69.8826,84,68.8134,104,108.969,59,117.222,15,101.511,134,98.077,53,19.145,17
"2023","Western Carolina",67.6535,199,67.3939,172,102.846,180,103.149,225,105.606,240,108.531,251,-5.38149,234
"2023","Western Illinois",67.7258,192,66.6821,206,104.044,154,103.17,224,108.615,301,111.233,298,-8.0629,263
"2023","Western Kentucky",67.9531,181,67.5774,164,101.654,219,104.861,181,104.795,224,105.897,184,-1.03529,185
"2023","Western Michigan",66.6772,245,65.6617,273,101.976,205,102.915,230,114.713,358,116.481,354,-13.566,323
"2023","Wichita St.",67.739,191,66.2362,229,102.683,187,106.92,142,99.3095,83,100.41,80,6.51028,103
"2023","William & Mary",65.0157,319,65.1761,289,99.704,264,99.8559,283,110.001,321,113.132,332,-13.2765,321
"2023","Winthrop",67.2784,217,66.8685,194,107.816,78,108.659,107,112.273,348,115.269,347,-6.61027,248
"2023","Wisconsin",63.0443,354,63.0663,348,100.556,247,106.526,151,98.8204,75,94.9817,26,11.5439,77
"2023","Wofford",65.5647,300,65.0947,294,108.323,71,108.927,104,110.934,331,113.869,338,-4.94217,232
"2023","Wright St.",71.8653,29,71.2428,23,106.874,95,104.532,185,101.633,136,105.99,188,-1.4585,194
"2023","Wyoming",65.9229,282,65.6945,271,102.576,192,108.014,121,109.073,309,106.727,207,1.28695,152
"2023","Xavier",71.8516,30,70.312,39,112.788,16,119.389,8,102.922,167,99.6988,73,19.69,16
"2023","Yale",67.3579,212,66.2199,232,109.743,43,110.903,81,93.615,11,97.963,51,12.9404,61
"2023","Youngstown St.",68.7858,139,67.962,148,115.73,5,113.041,44,104.4,215,109.476,266,3.56444,129
